V0,V1,pol
TRAGPMS128F4248295,SOAFUPM12A6D4FD26F,0.0
TRAGPAF128EF34542A,SOKKMRS12A67ADD134,0.0
TRAGPOW128F932DC3A,SONLOMJ12AB0181700,0.0
TRAGPZS128F9332248,SOLAZIP12AB017F246,0.0
TRAGPNN128F4230758,SOYERFU12A8AE48FD6,0.0
TRAGPMR128F930C0D8,SOTODXV12AB017E98D,0.0
TRAGPAD128F42990B7,SOKQDQZ12A8C13BB10,0.0
TRAGPAW12903CEFD43,SODHPQS12AC907282B,0.0
TRAGWDA128F1473193,SOBMBXU12A6D4F894C,0.0
TRAGWOU12903CE3BF1,SOGOQUK12AB018C3F1,0.0
TRAGWTT128F148CF2C,SOMGVPO12A6D4F81E4,0.0
TRAGWUS128F4284292,SORIFID12A8C140949,0.0
TRAGWHX12903CFAB71,SOIUSAD12AC4689EB2,0.0
TRAGWJK12903CE640F,SODEXMV12A8C13B960,0.0
TRAGWJS128F933005F,SOQORVZ12AB01899FF,0.0
TRAGWMO12903CFD994,SODYDMB12AC46896F8,0.0
TRAGWPR128F426BDC3,SONQNCK12A8C13ADCB,0.0
TRAGWKV128F92C316A,SOISAFU12CF5F882E5,0.0
TRAGZHM12903CAEF3A,SOVTEUT12AB0185D22,0.0
TRAGZNX128F92F40E9,SOBLUPB12AB017D074,0.0
TRAGZFK128F92F43F1,SOQUGCC12A8C1424D2,0.0
TRAGZOK128F14ADF45,SODUZHA12A6D4FAF3F,0.0
TRAGZDU128F93070B1,SOERPVK12AB0185466,0.0
TRAGZQD128F428E68B,SOSZHGZ12A8C13B75E,0.0
TRAGZRR128F4295E1C,SOSAVBB12A8C13D255,0.0
TRAGZTU128F9348113,SOGPQGK12AB018A30B,0.0
TRAGZIJ12903CE27E4,SOWHCQG12AB0187E19,0.0
TRAGZCW128EF34B85B,SOOSUHA12A6BD53D30,0.0
TRAGZKI128F4249FBE,SOTLPLH12A8C132E36,0.0
TRAGZBS128F931DF7C,SOWGMLU12A58A7E280,0.0
TRAGZRF128E0781872,SOCGCVT12A6D4FAF6F,0.0
TRAGGSG128F92F6FD9,SOMDVKP12AAF3B3CD6,0.0
TRAGGKN12903CCA8EE,SOGOJEP12AB018D355,0.0
TRAGGXK12903CDA84B,SOLAZFN12AB018A094,0.0
TRAGGSJ128F42A5AE1,SOMDTTT12A8C13F1CB,0.0
TRAGGVT128F428F842,SOBQSLF12A8C139785,0.0
TRAGGHA128F4262D55,SOLKBKQ12A8C13400C,0.0
TRAGGUB128F424FDB4,SOGQTEC12A6D4FC958,0.0
TRAGGVS128F4250CE8,SOHZHHE12A8C1360C0,0.0
TRAGGEQ12903CC25DB,SOSTBCB12A58A75D60,0.0
TRAGGMY12903CD9533,SOJPZIX12AB018B2BD,0.0
TRAGGQQ128F931D8E1,SOFAWJJ12AB0180A39,0.0
TRAGTPQ128F42920A5,SOTIRUS12A8C13F53D,0.0
TRAGTUF128F42297F1,SODXZZK12A58A7B5D4,0.0
TRAGTDM12903CE2E9D,SONMSFX12AB018CD74,0.0
TRAGTPT128F422D7DC,SODXIIY12A8AE4677E,0.0
TRAGTLG128F93243AC,SOCXIYL12AB0185958,0.0
TRAGTGA12903D0EE38,SOUWRJF12AC46862F7,0.0
TRAGTXE128F4229231,SOCTUML12A8AE45691,0.0
TRAGTNK128F14732E1,SOJVTTZ12A6D4F99D8,0.0
TRAGTUL12903CC81E8,SOXNBSR12A8C13D3E5,0.0
TRAGTFI12903CA06E7,SOIJQRD12AB01882D0,0.0
TRAGKVI128F1459B5E,SOTSDZS12A6D4F65D9,0.0
TRAGKXX128F424F3B5,SOXTBTY12A8C134A43,0.0
TRAGKMU128F9305831,SOQQXOZ12AB01809E4,0.0
TRAGKUI128F92F4698,SOIDEHN12AAA8C4B80,0.0
TRAGKKN12903CE6B5C,SOUZONQ12A8C13DE81,0.0
TRAGKQO128F92F0E10,SOSDWRI12A8C1443CB,0.0
TRAGKJS12903CDA8C6,SOJBNUB12A6D4FC0D3,0.0
TRAGKPD128F4275DF9,SOCCANS12A8C139F53,0.0
TRAGKLF128F9315B67,SOXVBBS12A58A7E482,0.0
TRAGKAC128F4225537,SOSWVUB12A6D4FCB1D,0.0
TRAGKLK12903CC4264,SOTDILJ12AB0188A2B,0.0
TRAGKMU128F429757E,SOKHJSC12A8C14016E,0.0
TRAGKTN128F933C68B,SOTSNQM12AB0183738,0.0
TRAGKXH128F933D9BB,SONBWQQ12A58A7BF65,0.0
TRAGKHQ12903D0518B,SOHCRES12AC3DF6BD1,0.0
TRAGKAK128F9324CE4,SOHFMQW12AB0180091,0.0
TRAGKFX128F9308791,SOTSMYB12A6D4F6519,0.0
TRAGKPS12903CA7AE5,SORRKQZ12AB0185DAD,0.0
TRAGQLB128F422AB83,SOEFDKH12A58A7BECD,0.0
TRAGQEN128F92E118C,SOKPIYN12A8C13F84F,0.0
TRAGQCY128F147B630,SOONSSK12A6D4F94E0,0.0
TRAGQBY128F42635B7,SOXPVJS12A8C1326A8,0.0
TRAGQKG128F9332F7A,SOQOVSL12AB01897AB,0.0
TRAGQLG128F9351109,SOAGYNF12AB0187EEE,0.0
TRAGQZD128F42761EF,SOFNNDS12A8C138268,0.0
TRAGQXP128F92EE64C,SOHAZVL12A8C142715,0.0
TRAGQVO128F145C0AF,SOLNHID12A58A78106,0.0
TRAGQMQ12903CC4279,SOYDKWF12AB018A6B8,0.0
TRAGQWI12903CF58A5,SOCOMNU12AB017EFC2,0.0
TRAGQQK128F42561AB,SOQKYWC12A8C136A4F,0.0
TRAGQDM128F92E8E51,SOEQPSU12AB0182FFB,0.0
TRAGUJK128F42A75C3,SOIQFYV12A8C13EEB6,0.0
TRAGUAA128F4291AB1,SOZNFIN12A8C13EDBA,0.0
TRAGUPU128F42685F4,SOOEQIN12A8C13B8EF,0.0
TRAGUMD128F9313BC2,SOPCBZF12AB01836CC,0.0
TRAGURD12903CF497F,SORGQGD12AB0185998,0.0
TRAGUPV128F93354DE,SONUVBD12AB0186112,0.0
TRAGUCZ128F426E5F6,SOCHSUI12A8C131C44,0.0
TRAGUMU128F92F6963,SOZFOCS12A8C142CA3,0.0
TRAGUNG128F92F67B3,SOGJUBN12AB017CF98,0.0
TRAGUHI12903C9F729,SOASAPT12AB01836BB,0.015000000000000003
TRAGUSI128F42668FD,SOAVVDB12A8C136842,0.0
TRAGVMH128F14ADF05,SOJDKQV12A6D4FAF0E,0.0
TRAGVWF128F4230C95,SOHROMP12A6D4FEFC7,0.0
TRAGVRL128F4264526,SOLWUMG12A8C13106C,0.0
TRAGVOE128F92FFDD2,SOKGAEA12AB017F671,0.0
TRAGVAO128F4289B5D,SOCJAYM12A8C138772,0.0
TRAGVJG128F93386C6,SOGJYMK12AB018272A,0.0
TRAGVKL128F427E896,SOELNMY12A8C13759B,0.0
TRAGVEK128F42680B6,SOGRSCQ12A8C1367FE,0.0
TRAGVTG128F92FE9E2,SOCTKFG12AB017D983,0.0
TRAGVCD128F42A4C01,SOOSLVC12A8C13E51E,0.0
TRAGVBL128EF35920C,SOSFVMZ12A6D4F5951,0.0
TRAGVJI128F9331513,SONFHHG12A58A7D321,0.0
TRAGVGB128F423098D,SOHNAWQ12A6D4FCFF9,0.0
TRAGVRD12903D09FED,SOGMWOY12AB017FA59,0.0
TRAGVOF128F4292ED0,SOQPXJH12A8C13C3EA,0.0
TRATCLI128F422BCF8,SOVCDEV12A6D4FCD04,0.0
TRATCIW128F4266325,SOCKVDU12A58A7CB2B,0.0
TRATCAZ128F4284985,SOXNVHD12A8C13CD75,0.0
TRATCMK12903CABAC8,SOULDME12AB01887C6,0.0
TRATCDG128F932B4D2,SOCQLKZ12AB0183796,0.0
TRATCPN128F42973DD,SOKVOPA12A8C1407BC,0.0
TRATCOE128F145F694,SOFOHYX12A6D4F814D,0.0
TRATCDP12903CB0432,SOHLAGO12AB0188518,0.0
TRATCUY128F9308A38,SOKMGFN12AB0180B99,0.0
TRATJIU12903CA7269,SOOIUAA12AB01870D5,0.0
TRATJXZ128F9310ADB,SOKUCRV12AB017F645,0.0
TRATJYF128F930EA84,SOSGVRE12AB01832AC,0.0
TRATJBD128F4263C26,SOICCPU12A8C138AC4,0.0
TRATJTH128F92EF33C,SODSXCY12AAA8C598D,0.0
TRATJDJ12903CDB82E,SOXUVWM12AB018BE30,0.0
TRATJKR128F4269F41,SOTXBEP12A8C1377BA,0.0
TRATJXC128F93124CE,SOEWDGW12A58920580,0.0
TRATJSR128F4266791,SOWHHLO12CF5F8917D,0.0
TRATJNG128F4255834,SOMTMGI12A8C138611,0.0
TRATIKX128F42697BF,SOAESFB12A8C13573F,0.0
TRATIQJ128F92DFA28,SOCKRCU12A8C143B0C,0.0
TRATIWY128F42716A6,SONBAWZ12A8C135A8B,0.0
TRATIUD128F930620F,SORSTPO12AB017FE28,0.0
TRATIQC128F4273AA3,SOJWEFZ12A8C13B69D,0.017070857607370274
TRATIRE128F42A667F,SOCWGLQ12A8C13D14A,0.0
TRATIAY12903CF7B87,SOSKAWG12A8C1359AD,0.0
TRATIHR128F9305D63,SOITFJA12AB01824A9,0.0
TRATIAH128F426B422,SOJELTQ12A8C1301E2,0.0
TRATIGJ128F423B3A0,SOIYXSW12A8AE4885B,0.0
TRATISX128F4266B66,SOYEKDD12A6702113B,0.0
TRATIBL128F4250E1C,SOOVSAM12A81C218AF,0.0
TRATIEN12903CB0CAF,SOQTOMY12AB0184AAE,0.0
TRATIIV128F145C91D,SOVMCUJ12A6D4F778E,0.0
TRATIKG128F4233475,SOIFKVI12A8C131696,0.0
TRATIYP128F14A3056,SOPJHMG12A6D4FA978,0.0
TRATITX128F4245C6D,SOEWUBS12A6D4F8DB0,0.0
TRATIBE12903CB342E,SOENUOD12AB0188E35,0.0
TRATHRY128F92C319D,SOALKSA12A8C140F94,0.0
TRATHVA128F9322A79,SOUZLIE12AB0186874,0.0
TRATHDF128F92FCD1A,SOTHMMZ12A58A7EA1D,0.0
TRATHSS128F9304F31,SOOCAJK12AB01866EE,0.0
TRATHDO12903CAF45B,SOQMSPF12AB018C5DF,0.0
TRATHGH12903C9D01B,SOBLAUT12AB01830D0,0.0
TRATHTH128F42BC347,SOZAPQT12A8C142821,0.0
TRATHTT128F4264AA4,SOZLEZA12A58A7EE61,0.0
TRATHCF128F4293FC8,SOXMJIX12A8C13C3FE,0.0
TRATHPX128F9341B8A,SOABFQI12A58A7D162,0.0
TRATHFM128F148ADD4,SOTDFAQ12A6D4FB3E1,0.0
TRATXIS128F92D9676,SOWRPTG12AAF3B1C29,0.0
TRATXMS128EF340BEC,SOPBMDJ12A67AD8666,0.0
TRATXSW128F4243364,SOGMCVY12A8C13584C,0.0
TRATXHO128F9338653,SOEMMUW12A58A77F60,0.0
TRATXBC128EF34B540,SOFNUGC12A6BD530ED,0.0
TRATXYI128F42AC8F2,SONTEEZ12A8C13EC73,0.0
TRATOBZ12903CBA6BC,SOCJPYJ12AB0188BCC,0.0
TRATOCB128F4220F9F,SOWFODK12A6D4FD35E,0.0
TRATOFK128F422AD0C,SOZRJUQ12A81C1F779,-0.15625
TRATOHB128F930270D,SOHHLEA12AB017BD6E,0.0
TRATOAJ128F422F6A7,SOKYOBT12A6D4FBBB0,0.0
TRATOZH12903CFA6DC,SOBKJPO12AC3DFA006,0.0
TRATOCH128F4285825,SOIHEVW12A8C13D051,-0.030130853994490364
TRATOQR128F426BAEE,SOHHZTL12A8C1363B4,0.0
TRATOVV128F93448E7,SOMASOQ12AB018ACC8,0.0
TRATOAL12903CE90D3,SOCHEWB12AC4685ED1,0.25
TRATOHC128EF3460DA,SOCVJVC12A67FFB40C,0.0
TRATOKV12903CDDF0F,SOHWHDA12AC3DF5493,0.0
TRATOQD128F9336A53,SOUBKZQ12AB0188926,0.0
TRATOMT128F4285D7C,SOQTEHM12A8C1388E6,0.0
TRATONC128F4299381,SOIDUUW12A8C13DF25,0.0
TRATMBK128F146BB52,SOLXXRJ12A6D4F7260,0.0
TRATMYK12903CD4305,SOMNYPH12AB017F456,0.0
TRATMRD12903CBA632,SODEFJQ12AB0185C52,0.0
TRATMNB128F93520D4,SOOGZTT12AB018A256,0.0
TRATMAL128F427EC8D,SOJSKKY12A8C134B10,0.0
TRATMYL128F428FC64,SOBUVHE12A8C1408D0,0.0
TRATMXT12903CC1153,SOASQPW12AB01888D6,0.0
TRATMOS128F9318337,SOWIBYR12AB017EB19,0.0
TRATMFC12903CC8D96,SOYWKEZ12AB0185F3B,0.0
TRATMXM128F1457ACB,SOAWJZF12A6D4F7DE1,0.0
TRATMOT128F93256B3,SOYFAOH12AB017D723,0.0
TRATMDD12903D11C7A,SOFODDW12AB0182616,0.0
TRATMBF128F421B3E7,SOSRWME12A6D4FB7DE,0.0
TRATMES12903CC0E94,SOHYCFT12AB0189B7F,0.0
TRATMAW128F427F988,SOAMOSF12A8C13DCBC,0.0
TRATRPJ128F4291CA2,SOREBOF12A8C13E102,0.0
TRATRPK128F932D69F,SONLMRH12AAF3B282D,0.0
TRATRMT128F4249901,SOBATVY12A8C134A4C,0.0
TRATRJV128F428D077,SONRULN12A8C1404A0,0.0
TRATRGQ12903CB8465,SOQFMFP12AB0188BFD,0.0
TRATRER128EF3441CE,SODLTPJ12A67ADB230,0.0
TRATRDP128F4261581,SONPHXB12A6D4FA61B,0.0
TRATRJL12903CAF484,SOBKWON12A58291C7D,0.0
TRATRMZ128F42A9AAC,SOGCGAW12A8C13BF27,0.0
TRATRPT12903CE84EF,SOVJWQQ12AC468CF19,0.0
TRATYIA128F92DECEA,SODBRHC12A8C141562,0.0
TRATYVV128F931CF6E,SOBOUQL12AB0181364,0.0
TRATYNL128F429D572,SOFWNNU12A8C13BCB3,0.0
TRATYYP128F9335EE9,SOJGADT12A81C22EAB,0.0
TRATYQP12903CF5881,SOYBZCP12AB018042D,0.0
TRATYIC12903CF15E6,SOKSIJS12AC468CB3B,0.0
TRATYCL12903CECAAC,SOGHNAC12CF5663C17,0.0
TRATYGE128F149D0B1,SOABUIH12A6D4F8DB3,0.0
TRATYKD12903CF5C27,SOCWFBD12AB018BB72,0.0
TRATYLP12903CC7EA4,SOZSFWO12A58A79215,0.0
TRATYJI128F4255D27,SOUAMVI12A58A7A7D7,0.0
TRATYGR128F427D08C,SOAEEXM12A8C13D6E3,0.0
TRATYZP128F4236CBD,SOBAJTX12A8C13175F,0.0
TRATYPJ128F42669D5,SOZNQQQ12AF72ABF9F,0.0
TRATAMG12903CE335E,SOUOIBI12AC3DFB10A,0.0
TRATAGC12903CDCE67,SOMNBNO12A8C1430D2,0.0
TRATAQD128F421F867,SOEMTZO12A8151DD78,0.0
TRATAGT128F42807AF,SORABBL12A58A7C15E,0.0
TRATAEF12903CFF444,SOMQNVZ12AC468A9AD,0.0
TRATAWT128F426B753,SOPMIMB12A8C13C87E,0.0
TRATAIB128F92E81CB,SOKBEGN12A8C142678,0.0
TRATARQ128F932BD75,SOKJDLN12AB01826D9,0.0
TRATAQT128F9300166,SOLYPRP12AB017D90F,0.0
TRATAQC128F4269549,SOAFNMG12A8C136D00,0.0
TRATAMJ12903CA7BA9,SOHGXBL12AB0183D01,0.0
TRATAFP128F423F8DD,SOOMYIJ12A8C133601,0.0
TRATAZV128F425A410,SONCWFW12A8AE4702B,0.0
TRATBRK12903CAF9AF,SOXNPFT12AB01859DA,0.0
TRATBGP128F1482545,SOYFDYC12A6D4F921D,0.0
TRATBRJ12903D06127,SOLWZMY12AB0182AAD,0.0
TRATBWU128F92CC612,SOHNBQM12A8C13FC8E,0.0
TRATBNY128F1485A4A,SOEVMQS12A6D4F9A77,0.0
TRATBQM128F146DD5B,SOHUMGO12A58A7C8F5,0.0
TRATBNG128F92CADA8,SOKTJKI12A8C143254,0.0
TRATBYD128F92CE21A,SOVLVKM12AF72A05AC,0.0
TRATBVA128F9312ACC,SOIOAIN12A58A7A9A5,0.0
TRATBXO128F1466466,SOTLZBK12A6D4F7E63,0.0
TRATBMN12903CC4BAE,SONGUIH12A6D4F9274,0.0
TRATBFX128F4221186,SOOXMZO12A58A7D62F,0.0
TRATBLI128F92F78F8,SOECLAD12AAF3B120A,0.0
TRATBWX128F427D343,SOPNTAR12A6D4F7B7D,0.0
TRATBAU128F92FB282,SOORKFA12AB01838BF,0.0
TRATBMJ12903CB2D45,SOGRYWN12AB018C335,0.0
TRATNJH128F1452449,SOASPIG12A6D4F7422,0.0
TRATNUJ128F1451E0C,SOOETML12A6D4F7704,0.0
TRATNNX128F426AA41,SOAPTVO12A8C133113,0.0
TRATNHC12903CFA949,SOEBJPB12AB0188164,0.0
TRATNIZ128F42414D2,SOEPVDO12A8AE48BF4,0.0
TRATNKU128F92F60C1,SOMILKP12A8C1443E9,0.0
TRATNDJ128F9359840,SOCFAPK12AB018A10D,0.0
TRATNYK128F428F2D9,SOHHASC12A8C139D11,0.0
TRATNMX128F427C2FC,SOJJVKE12A8C139252,0.0
TRATSSL128F92F67BD,SOEYLSW12A8C131366,0.0
TRATSYG12903CC4483,SOCVXPM12AB0184AC4,0.0
TRATSUF12903CE90D5,SOYDJRJ12AC4685EDB,0.0
TRATSVH128F428A9BA,SOHDSGQ12A8C141B05,0.0
TRATSXR12903CE858B,SOHMJUP12AC4687BA0,0.0
TRATSNE128F427EDB6,SOLTWNN12A8C13FE24,0.0
TRATFNU128F42466AF,SODHAHY12A58A8024A,0.0
TRATFBG128F9352D17,SOZLDWX12AB0181A32,0.0
TRATFJI128F4252046,SOJBWKS12A8C135255,0.0
TRATFFT128F4248FA9,SODPYOG12A8C136332,0.0
TRATFEN128F14A3A6E,SOLKVTJ12A6D4FC610,0.0
TRATFXS128F93283D1,SOSPGMD12AB0180C42,0.0
TRATFDV128F42B62F7,SOUTDGY12A8C13F17A,0.0
TRATFFU12903CFA9D6,SOASRSU12AC960D99A,0.0
TRATFYD12903CAE45A,SOIYUEY12AB0184151,0.0
TRATDKN128F4281092,SOCRJDR12A8C139007,0.0
TRATDLH128F93384B0,SOXQPRR12AB018091F,0.0
TRATDYC12903CE48BD,SOOIXVH12AC3DF9B00,0.0
TRATDKN128E078EDB3,SOODOVP12A6701E939,0.0
TRATDIZ128F4242796,SORVFBF12A8AE488AE,0.0
TRATDDM128F93417AF,SOFSQER12AB0187CE5,0.0
TRATDTH128F4263AAD,SOHMODT12A8C13735C,0.0
TRATDSO12903CDC007,SOQLCJK12AB018DB42,0.0
TRATDDF128F4294E6A,SOXWQWO12A8C13BF20,0.0
TRATEWX128F427CCC1,SODCRRC12A8C139A9F,0.0
TRATESS128F934DA9F,SORAHIC12AB0185506,0.0
TRATESL128F92F12DF,SORTYWG12A8C1444E7,0.0
TRATESI128F932F694,SOEBDOL12AB0189C81,-0.14204545454545456
TRATEGE12903CA0ADD,SOAQGHA12AB0186D60,0.0
TRATEMP128E0788535,SOKPWFH12A6702056E,0.0
TRATEMM12903CCA8E0,SOEZMVS12AB018D338,0.0
TRATLOJ128F9308ABB,SOAAAQN12AB01856D3,0.0
TRATLLL128F149DBEB,SOUROWU12A6D4F8EA6,0.0
TRATLTV128F92FC979,SOJRGVK12CF5CFC527,0.0
TRATLMG12903CDD094,SOMNZVI12AB0186A1B,0.0
TRATLXA128F93079AF,SOUIQBJ12AAFF43EE6,0.0
TRATLDL128F930735D,SORHNZF12AB0182AD4,0.0
TRATPJK12903CBF745,SOAHDOA12A6D4FA830,0.0
TRATPUS128F4271260,SODHRKU12A8C139009,0.0
TRATPRU128F426E8AC,SOIZKIF12A8C136F40,0.0
TRATPXY128F934FE34,SOXAHRF12AB0186610,0.0
TRATPGP128F14700F8,SOCCBQJ12A6D4F9F65,0.0
TRATPHN128F4271011,SOMODRR12A8C13EAF6,0.0
TRATPCS128F146224A,SOGFLWF12A6D4F64AC,0.0
TRATPKE128F1467FE7,SOCNTQV12A6D4F4ADD,0.0
TRATPDA12903CB2D90,SOXXVLE12AB01879AA,0.0
TRATPBM128F429EF3F,SOLHKJN12A8C13DEED,0.0
TRATPFO128F42A3A47,SOEKKDI12A8C13E268,0.0
TRATPRE128F931B12E,SOOIZML12AB0186743,0.0
TRATPGR12903CEDED4,SOBXOVB12AC3DF5AA3,0.0
TRATPYS12903D079D7,SOUCIGT12AC468E1D7,0.0
TRATPZY128F930CFD0,SOHRUYI12A8C134C4D,0.0
TRATWHT128F4259F82,SOMTOKI12A8C13AE40,0.0
TRATWFN128F932CEF6,SOJVHBP12AB01877F3,0.0
TRATWLW128F4283E6E,SOGMBVZ12A8C139077,0.0
TRATWHC128F42644DA,SODPLCX12A8C13A2F8,0.0
TRATWUA128F425764B,SOVGYMU12A8C135147,0.0
TRATWUD128F9309671,SOELUFA12AB01805B5,0.0
TRATWFZ128F931D72F,SORVGNO12AB01842EB,0.0
TRATWTC128F4291AB3,SOMIWET12A8C13EDBD,0.0
TRATWUQ12903CBB990,SOSLLDN12AB018CA89,0.0
TRATWTI128F933B617,SOYIFLO12AB01877B3,0.0
TRATWQQ128F426F1EC,SOVQPYC12A8C13B13C,0.0
TRATWYC12903CE60D6,SOYCOEX12AB018B5DF,0.0
TRATWGI128F42669C8,SOMWIUL12A8C13C06F,0.0
TRATZDT12903CAECE5,SOZRYQY12AB0188BE0,-0.0012543855376555904
TRATZQS128F1467D4B,SOACUIU12A6D4F715B,0.0
TRATZLF128F4273C2B,SOHMAOS12A8C134A75,0.0
TRATZPD12903CC99FB,SOWPPKS12AB018E2F5,0.0
TRATZNW128F427101D,SOBJZRJ12A8C13EB0C,0.0
TRATZRV128F42B3F1B,SOKUTVW12A6310D81B,0.0
TRATZBC128F933A552,SODKDRR12AB0186636,0.0
TRATZXK12903CD8CFB,SOJHOTE12AB018B253,0.0
TRATGQQ128F9314185,SOGWDQX12AB0185701,0.0
TRATGOC12903CC5BE2,SOLTMLK12AB018A1CB,0.0
TRATGVD128F42A8331,SOCFXKC12A8C13E150,0.0
TRATGQP128F93306B0,SOLQBAW12AB0184198,0.0
TRATGXT12903CFAA32,SOMNRTW12AB0185CDE,0.0
TRATGQE128F93060E3,SOYQIME12AB017F31F,0.0
TRATGDZ128F9314B6C,SONWOUM12AB018555E,0.0
TRATGRG128F145310B,SOJEQCC12A6D4F7B01,0.0
TRATGQO128F421B850,SOCDDCO12A6D4FBCF4,0.0
TRATGDS128F426A2E8,SOQBOUQ12A8C1372F4,0.0
TRATGIQ128F92D7F5F,SOFTRVP12AAF3B23A3,0.0
TRATGUX12903CBA6AC,SOBACBP12AB0188B9F,0.0
TRATGAS128F425B7F0,SOJPDXW12A8C135D6A,0.0
TRATGTP128F427021D,SOZVNIV12A8C133A48,0.0
TRATTGW128F427A82D,SOMGPML12A8C13AE8C,0.0
TRATTTA128F9306B7F,SOPBSOW12AB01851A8,0.0
TRATTNI128E0799697,SOUCHOR12A58A81155,0.0
TRATTMT128F149167B,SOBFLPE12A6D4F8687,0.0
TRATTMO128F92D07B1,SOCQBIM12A8C14419E,0.0
TRATTRX128F92E764F,SOQHIVE12A8C143339,0.0
TRATTAF128F147CA09,SOIBGHG12A6D4F7514,0.0
TRATTRI12903CAF946,SOBFTYI12AB01849FC,0.0
TRATTGP128F932854B,SOLJYHM12AB0186497,0.0
TRATKHE12903CE1216,SOBFRQQ12AB018D108,0.0
TRATKOV128F4278128,SORUTNO12A8C13D2F5,0.0
TRATKNE128F9354E8D,SOHOSEI12AB018998F,0.0
TRATKKL128F92F8C35,SOFOGUH12A8C1449BD,0.0
TRATKTL128F428C94C,SOQQDOT12A8C13BB64,0.0
TRATKZR128F426B930,SOSNTPX12A8C137371,0.0
TRATKAA128F426E8A0,SOHCZTI12A8C139141,0.0
TRATKXV128F92D0480,SOZSHWZ12A8C1452B5,0.0
TRATKVY128EF35F97A,SOOXLKF12A6D4F594A,0.0
TRATKMG128F1483CA2,SOBRVUL12A6D4F9903,0.0
TRATKIX12903D02EB1,SOBWEEH12A58A7D3EC,0.0
TRATKGB128F146AB26,SOWKQWU12A6D4F8937,0.0
TRATKAG12903D0E953,SOFAOVT12AC468AC11,0.0
TRATKVK128F93668B8,SOQJLFV12AB01897C7,0.0
TRATQRH12903CE2B65,SOGTMTG12A8C130480,0.0
TRATQWS128F931E5EA,SOWPTXM12AF729D122,0.0
TRATQTC128F9358C8B,SOEGRMM12AB01856CB,0.0
TRATQSL128F932E2ED,SOLXSAG12AB01874BD,0.0
TRATQNV12903CD6111,SOPNXEF12AB018C59D,0.0
TRATQDK128F1489B3E,SOQZOZZ12A6D4F8134,0.0
TRATQUI128F9347C68,SOKLAAC12AB01890F7,0.0
TRATQHP128F421CDBA,SOVKRNJ12CF5F876BB,0.0
TRATQQQ128F93084BE,SOCBEID12A58A79E49,0.0
TRATQWZ128F93133F8,SOBLADF12AB01860F5,0.0
TRATQII12903CC785F,SOCVTWK12AB0187F54,0.0
TRATQQC128F423851A,SOJKKDN12A8AE47D54,0.0
TRATUSS128F92FD5AA,SOVHCNH12AB0180DD6,0.0
TRATUIK128F4225A26,SOVAHWF12A81C23457,0.0
TRATUIA128F932CEC5,SOWDITP12A58A777CF,0.0
TRATUQG128F933A574,SOYGYUY12AB0184DDC,0.0
TRATUUD128F9307F90,SOYXJBB12AB017D968,0.0
TRATUFP12903CA5C1A,SOTDTZN12AB018B3F6,0.0
TRATUBW128F92F3866,SOINAZQ12A8C142AF5,0.0
TRATUJR128F42693E6,SODOYEJ12A8C136B43,0.0
TRATUQR128F422F34D,SOMPGSD12A58A7F840,0.0
TRATUPO128F9305A5C,SOGPESA12AB0180D65,0.0
TRATVFX128F92F8B79,SOVYUWD12A5891E85F,0.0
TRATVAI128F42281FE,SOLLVWH12A6D4FAA5A,0.0
TRATVRH12903C9EE09,SOYQDMK12A58A799E3,0.0
TRATVMP128F92E6ACE,SOOJJYM12A8C144778,0.0
TRATVGT128F9310C89,SOZMHGF12AB017E01C,0.0
TRATVSQ128F92E368F,SOUBTXD12A8C141B4E,0.0
TRATVGW128F934F185,SOCYRFO12AB018367B,0.0
TRATVHH12903D02556,SOWIMLB12AC468D1F3,0.0
TRAKCHU128F4234E44,SOGKRNP12A81C20860,0.0
TRAKCML128F4246E27,SOKTRGB12CF533CFBD,0.0
TRAKCWC128F4271E34,SOLPWYZ12A8C1335B0,0.0
TRAKCAT128F4238DC6,SOWBVJL12A8AE4720C,0.0
TRAKCJK128F92FE943,SOEIYJP12A8C143639,0.0
TRAKCXY128F92D6D9E,SOEWHWK12A8C14264E,0.0
TRAKCRM128F42542F3,SOYFZYP12A8C1367D5,0.0
TRAKCUU128F1489FAD,SOJZZVE12A58A7999D,0.0
TRAKCGP128F427CAF4,SOEFQLO12A8C1362CE,0.0
TRAKCPH128F930F9CD,SOAVMSM12AB017CC5C,0.0
TRAKCAE128F92DACD8,SOCGAOT12A8C138D1C,0.0
TRAKCFG128F149D9B7,SOMSXGC12A6D4F962D,0.0
TRAKCCA128F92F4EDC,SOFTSMC12AB017C6BD,0.0
TRAKCNI128F427BA71,SOEVJRN12A8C135403,0.0
TRAKCAC128F146E773,SOKSUYL12A6D4F8B74,0.0
TRAKJOW128F1489DE4,SOUAGDY12A6D4F63CF,0.0
TRAKJNX128F92CF428,SOIJEWM12A67ADA08D,0.0
TRAKJAE128F92DCC67,SOOBSJA12AAA8C7724,0.0
TRAKJZM12903CDCF1E,SOOACXX12AB017C8E6,0.0
TRAKJTB128F148C560,SOXNSSY12A6D4F9728,0.0
TRAKJDO128F4222AED,SONBXKE12A81C209B1,0.0
TRAKJIN128F92D964B,SOQKZSN12A58A7BB72,0.0
TRAKJZU128EF34BE38,SOLGYJO12A6BD55664,0.0
TRAKJYQ128F934B22E,SOHZWRJ12A8C14081B,0.0
TRAKILX128F42892BF,SOFNOOH12A8C13FD69,0.0
